"IDPIF","SUPQUEMADA","RADIO_M","MUERTOS","HERIDOS","IDCOMUNIDAD","COMUNIDAD","IDPROVINCIA","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","RES_GRP_CAUSA","IDGRUPOCAUSA","CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2012240594","210","817.59","0","0","17","CASTILLA Y LEON","24","LEON","CANALES-LA MAGDALENA","MURIAS DE PAREDES","42.827932","-6.147986","2012-09-07","1824","3360","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","70","6","6","0","0"
"2001152049","210","817.59","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","RIBEIRA","42.59324","-9.036931","2001-09-18","925","1205","1","4","PROVOCADOS POR PIRÓMANOS","41","8","3","0","136123"
"2002030079","210","817.59","0","0","9","C. VALENCIANA","3","ALICANTE","L ALCOIA","BENIFALLIN","38.657197","-0.409826","2002-11-02","1545","2625","0","3","LÍNEAS ELÉCTRICAS","168","0","7","0","204152"
"2002290203","210","817.59","0","2","4","ANDALUCIA","29","MALAGA","LA AXARQUIA","FRIGILIANA","36.81765","-3.891813","2002-08-11","762","4062","0","5","CAUSA DESCONOCIDA","298","15","17","292465","268190"
"2002330206","210","817.59","0","0","5","ASTURIAS","33","ASTURIAS","OVIEDO","SALAS","43.415098","-6.248716","2002-01-26","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","7","1","0","0","18577"
"2003390134","210","817.59","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 3","RIONANSA","43.221857","-4.419319","2003-04-27","450","1020","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","6","0","0","0","0"
"2005390143","210","817.59","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","RIOTUERTO","43.332062","-3.687125","2005-03-19","960","1020","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","9","0","2","0","160039"
"2006151472","210","817.59","0","0","3","GALICIA","15","A CORUÑA","SANTIAGO-MESETA INTERIOR","SANTIAGO DE COMPOSTELA","42.908835","-8.589152","2006-08-04","485","1270","1","4","OTRAS MOTIVACIONES","43","8","0","0","95671"
"2006151815","210","817.59","0","0","3","GALICIA","15","A CORUÑA","SANTIAGO-MESETA INTERIOR","VAL DO DUBRA","43.071218","-8.618813","2006-08-10","525","1825","1","4","SIN DATOS","131","11","0","0","344124"
"2007390285","210","817.59","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 8","VEGA DE PAS","43.151207","-3.764632","2007-12-20","12600","12660","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","15","1","0","0","45372"
"2008240319","210","817.59","0","0","17","CASTILLA Y LEON","24","LEON","LA VECILLA-LA ROBLA","ROBLA LA","42.804061","-5.617664","2008-04-05","1141","1166","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","25","1","7","0","0"
"2008459009","210","817.59","0","0","11","CASTILLA-MANCHA","45","TOLEDO","LA MANCHA","QUERO","39.537544","-3.27781","2008-02-11","2284","2884","0","2","HOGUERAS","29","2","1","10336","3822"
"2003060530","209.68","816.97","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","OTRA PROVINCIA","39.178703","-6.331555","2003-08-02","2395","4795","0","1","RAYO","17","2","5","0","129171"
"2001100480","209","815.64","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","SIERRA DE FUENTES","39.312826","-6.282406","2001-08-16","250","400","0","5","CAUSA DESCONOCIDA","66","3","2","0","0"
"2003280197","207.7","813.1","0","0","16","MADRID","28","MADRID","SAN MARTIN DE VALDEIGLESIAS","OTRA PROVINCIA","40.416927","-3.699861","2003-08-01","779","2391","0","2","ESCAPE DE VERTEDERO","193","31","5","0","113489"
"2009240278","207.3","812.32","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","BARJAS","42.613307","-6.940037","2009-03-23","870","1520","1","4","SIN DATOS","22","0","1","0","0"
"2002060369","207.21","812.14","0","0","14","EXTREMADURA","6","BADAJOZ","TENTUDIA","HINOJOSA DEL VALLE","38.457542","-6.160979","2002-08-13","665","685","1","4","PROVOCADOS CONTRA EL ACOTAMIENTO DE LA CAZA","36","1","1","0","55206"
"2009330684","207","811.73","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","ALLANDE","43.177614","-6.748373","2009-03-17","4368","5551","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","61","4","5","0","45140"
"2011100538","207","811.73","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","TORNAVACAS","40.268639","-5.691091","2011-12-24","2505","4185","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","40","3","6","0","0"
"2011060094","206.21","810.18","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","OLIVA DE MÉRIDA","38.735246","-6.106807","2011-07-19","410","425","1","4","SIN DATOS","73","11","7","0","0"
"2003270322","206","809.76","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","POBLA DO BROLLÓN, A","42.597192","-7.327457","2003-06-19","660","700","1","4","SIN DATOS","67","13","4","2311","248499"
"2010320865","205.9","809.57","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","LAZA","42.049265","-7.426375","2010-08-22","1768","4118","1","4","OTRAS MOTIVACIONES","115","20","19","0","434974"
"2003430055","205.6","808.98","0","0","2","CATALUÑA","43","TARRAGONA","ALT CAMP","ALCOVER","41.279606","1.176651","2003-08-05","700","3265","0","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","342","53","11","0","0"
"2006151650","205","807.8","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","ROIS","42.802028","-8.745749","2006-08-08","705","1025","1","4","OTRAS MOTIVACIONES","11","1","0","0","1131673"
"2008390259","205","807.8","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 8","OTRA PROVINCIA","43.183119","-3.987179","2008-02-09","1620","1680","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","8","0","0","0","46296"
"2009320673","205","807.8","0","0","3","GALICIA","32","OURENSE","A LIMIA","MUIÑOS","41.916521","-7.968614","2009-03-29","1045","1295","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","110","13","9","0","93709"
"2012310541","204","805.82","0","0","13","NAVARRA","31","NAVARRA","ZONA 4","UJUÉ","42.509853","-1.509179","2012-07-25","476","1670","0","5","CAUSA DESCONOCIDA","105","11","8","0","0"
"2002130054","204","805.82","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","PASTOS","MESTANZA","38.485569","-3.983143","2002-06-25","1479","1569","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","46","10","1","0","0"
"2003060186","204","805.82","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","MÉRIDA","39.022739","-6.318317","2003-07-04","165","190","0","5","CAUSA DESCONOCIDA","48","3","2","0","0"
"2003060192","204","805.82","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","MAGACELA","38.822529","-5.691219","2003-07-06","310","865","1","4","SIN DATOS","45","4","2","0","0"
"2006210064","204","805.82","0","0","4","ANDALUCIA","21","HUELVA","SIERRA DE HUELVA","ALÁJAR","37.855862","-6.676922","2006-07-11","565","3655","0","1","RAYO","247","15","19","0","0"
"2011060155","203.85","805.53","0","0","14","EXTREMADURA","6","BADAJOZ","TENTUDIA","HIGUERA LA REAL","38.071391","-6.727389","2011-08-19","395","1385","0","3","LÍNEAS ELÉCTRICAS","62","7","11","0","0"
"2012331009","203.82","805.47","0","0","5","ASTURIAS","33","ASTURIAS","EO-NAVIA","VALDÉS","43.494278","-6.370479","2012-03-28","1270","2184","0","5","CAUSA DESCONOCIDA","32","5","2","0","0"
"2001250030","203.3","804.44","0","0","2","CATALUÑA","25","LLEIDA","LA NOGERA","CAMARASA","41.870877","0.935817","2001-06-22","1735","2095","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","133","20","7","0","0"
"2004270715","203.06","803.97","0","0","3","GALICIA","27","LUGO","LUGO-SARRIA","SAMOS","42.624527","-7.251085","2004-07-28","1675","1825","0","5","CAUSA DESCONOCIDA","158","15","17","5637","149662"
"2010370102","203","803.85","0","0","17","CASTILLA Y LEON","37","SALAMANCA","CIUDAD RODRIGO","CASTILLEJO DE MARTIN VIEJO","40.75228","-6.658158","2010-07-26","481","1740","1","4","REPRESALIA AL REDUCIRSE LAS INVERSIONES PÚBLICAS EN LOS MONTES","113","11","11","0","0"
"2008140015","202.88","803.61","0","0","4","ANDALUCIA","14","CORDOBA","VALLE DE LOS PEDROCHES","VISO, EL","38.630254","-5.001044","2008-07-01","346","1041","0","3","MOTORES Y MÁQUINAS (COSECHADORAS)","113","6","13","97271","0"
"2007210042","202.43","802.72","0","0","4","ANDALUCIA","21","HUELVA","COSTA OCCIDENTAL","LEPE","37.306594","-7.258615","2007-06-12","350","1370","0","3","MOTORES Y MÁQUINAS (OTROS)","125","12","3","0","0"
"2005470035","202","801.86","0","0","17","CASTILLA Y LEON","47","VALLADOLID","OLMEDO","OLMEDO","41.203997","-4.743261","2005-06-11","380","410","0","1","RAYO","38","13","3","6688","66176"
"2006490286","202","801.86","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","HERMISENDE","41.972805","-6.872993","2006-09-20","2055","2085","1","4","SIN DATOS","49","1","6","16023","0"
"2009330508","202","801.86","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","ALLANDE","43.321334","-6.730737","2009-03-14","440","500","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","11","1","1","0","13042"
"2009330550","202","801.86","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","ALLANDE","43.321334","-6.730737","2009-03-15","254","609","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","12","0","1","0","15670"
"2009332078","202","801.86","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","ALLANDE","43.237675","-6.714285","2009-03-14","440","500","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","11","1","1","0","13042"
"2011490458","201.7","801.27","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","LUBIAN","42.058344","-6.87804","2011-12-28","693","993","1","4","SIN DATOS","17","1","1","0","0"
"2012490285","201.5","800.87","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PORTO","42.181119","-6.863722","2012-03-12","1375","1615","0","6","INCENDIO REPRODUCIDO","30","0","4","0","0"
"2002290156","201","799.88","0","0","4","ANDALUCIA","29","MALAGA","ANTEQUERA","ANTEQUERA","36.992815","-4.730623","2002-07-25","745","985","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","190","14","10","27238","32934"
"2012390647","200.9","799.68","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","ARREDONDO","43.269255","-3.63252","2012-03-15","0","3300","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","30257"
"2006100037","200.56","799","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","PEDROSO DE ACIM","39.854522","-6.404607","2006-07-17","450","7290","0","6","INCENDIO REPRODUCIDO","165","56","6","0","0"
"2001110108","200","797.88","0","0","4","ANDALUCIA","11","CADIZ","CAMPO DE GIBRALTAR","BARRIOS, LOS","36.241766","-5.558402","2001-10-09","1218","1608","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","272","13","7","0","0"
"2001490405","200","797.88","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PORTO","42.159817","-6.844835","2001-12-16","3960","4110","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","14","0","0","0","0"
"2001490409","200","797.88","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PORTO","42.159817","-6.844835","2001-12-16","3960","4110","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","29","0","1","0","0"
"2001500098","200","797.88","0","0","10","ARAGON","50","ZARAGOZA","ZARAGOZA","ZARAGOZA","41.721552","-0.896125","2001-07-25","0","0","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","30","0","0","0","2524"
"2002330489","200","797.88","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.105118","-6.550733","2002-02-01","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","5","0","0","0","0"
"2002330561","200","797.88","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","TINEO","43.339334","-6.482449","2002-02-02","449","780","0","5","CAUSA DESCONOCIDA","15","2","0","0","240356"
"2003100693","200","797.88","0","0","14","EXTREMADURA","10","CACERES","IBORES-VILLUERCAS","LOGROSÁN","39.339841","-5.512141","2003-08-15","470","630","1","4","SIN DATOS","142","2","0","0","37924"
"2003200059","200","797.88","0","0","1","EUSKADI","20","GUIPUZCOA","GOIERRI","ORDIZIA","43.060777","-2.180271","2003-08-08","7410","7420","1","4","SIN DATOS","34","2","1","0","0"
"2004390010","200","797.88","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 8","VEGA DE PAS","43.151207","-3.764632","2004-02-04","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","11800"
"2004490407","200","797.88","0","0","17","CASTILLA Y LEON","49","ZAMORA","BERMILLO DE SAYAGO","MUGA DE SAYAGO","41.36641","-6.248733","2004-07-28","285","300","1","4","SIN DATOS","123","3","4","0","273751"
"2005322723","200","797.88","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","LAZA","42.277541","-7.394488","2005-08-07","660","960","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","86","8","11","0","0"
"2006151546","200","797.88","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","LOUSAME","42.767868","-8.833994","2006-08-06","1300","1325","1","4","OTRAS MOTIVACIONES","47","5","1","0","357824"
"2006151685","200","797.88","0","0","3","GALICIA","15","A CORUÑA","SANTIAGO-MESETA INTERIOR","TORDOIA","43.085602","-8.552529","2006-08-09","800","805","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","21","10","0","0","214261"
"2006151800","200","797.88","0","0","3","GALICIA","15","A CORUÑA","SANTIAGO-MESETA INTERIOR","BOQUEIXÓN-CASANOVA","42.876926","-8.419843","2006-08-08","210","435","1","4","OTRAS MOTIVACIONES","32","2","0","0","384035"
"2006240076","200","797.88","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","ENCINEDO","42.265003","-6.640489","2006-02-12","2590","2650","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","10","0","0","0","0"
"2006240078","200","797.88","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","ENCINEDO","42.265003","-6.640489","2006-02-12","0","0","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","5","0","0","0","0"
"2006321133","200","797.88","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","COLES","42.401799","-7.863128","2006-08-10","1620","5630","1","4","SIN DATOS","153","14","8","0","70855"
"2006361627","200","797.88","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","CAÑIZA, A","42.208481","-8.294341","2006-08-07","580","1205","0","6","INCENDIO REPRODUCIDO","37","3","2","15098","192499"
"2008240021","200","797.88","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","TRUCHAS","42.268979","-6.414877","2008-01-24","1440","1799","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","17","0","1","0","0"
"2009320529","200","797.88","0","0","3","GALICIA","32","OURENSE","A LIMIA","LOBIOS","41.965143","-8.071494","2009-03-22","1242","1428","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","83","6","7","0","39153"
"2010330549","200","797.88","0","0","5","ASTURIAS","33","ASTURIAS","ORIENTE","CANGAS DE ONÍS","43.32057","-5.090698","2010-03-17","1085","1085","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","7","0","1","0","0"
"2011500209","200","797.88","0","0","10","ARAGON","50","ZARAGOZA","ZARAGOZA","ZARAGOZA","41.846479","-1.021242","2011-06-28","608","757","0","3","MANIOBRAS MILITARES","34","0","4","0","3171"
"2009230123","199.5","796.89","0","0","4","ANDALUCIA","23","JAEN","SIERRA DE SEGURA","SEGURA DE LA SIERRA","38.274627","-2.752964","2009-09-10","1615","5895","0","3","MANIOBRAS MILITARES","377","17","25","0","0"
"2004322523","199","795.89","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","BAÑOS DE MOLGAS","42.196058","-7.694171","2004-07-31","440","560","1","4","SIN DATOS","38","5","6","0","0"
"2006060021","198.5","794.89","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","NAVA DE SANTIAGO, LA","39.042613","-6.491495","2006-06-25","210","505","0","6","INCENDIO REPRODUCIDO","62","11","4","0","0"
"2012320694","198.16","794.21","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","CARBALLEDA DE VALDEORRAS","42.324644","-6.816007","2012-03-11","1030","1477","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","42","1","9","0","134194"
"2012390266","198","793.89","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","MIERA","43.28749","-3.716453","2012-03-24","0","4921","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","30502"
"2002390022","198","793.89","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","ARREDONDO","43.269255","-3.63252","2002-01-28","1410","1470","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","13","0","0","0","33521"
"2006361047","197.1","792.08","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","CALDAS DE REIS","42.598542","-8.685642","2006-07-17","940","1895","1","4","PROVOCADOS POR PIRÓMANOS","70","9","10","0","1281255"
"2012240119","197","791.88","0","0","17","CASTILLA Y LEON","24","LEON","VEGA DE ESPINAREDA","VEGA DE ESPINAREDA","42.791468","-6.773398","2012-02-24","3164","3164","1","4","SIN DATOS","15","2","4","0","0"
"2005490165","197","791.88","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","LUBIAN","42.052388","-6.954046","2005-02-12","1260","1560","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","38","2","2","1913","0"
"2006361554","196.31","790.49","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","PONTEVEDRA","42.373377","-8.591494","2006-08-06","230","350","1","4","PROVOCADOS POR PIRÓMANOS","16","0","3","33227","253544"
"2012240532","196.11","790.09","0","0","17","CASTILLA Y LEON","24","LEON","GRADEFES","ALMANZA","42.742639","-5.000781","2012-08-23","2930","3079","1","4","SIN DATOS","96","10","10","0","0"
"2002330681","196","789.87","0","0","5","ASTURIAS","33","ASTURIAS","EO-NAVIA","GRANDAS DE SALIME","43.197695","-6.900797","2002-02-02","495","500","1","4","PROVOCADOS PARA AHUYENTAR ANIMALES (LOBOS, JABALÍES)","7","1","0","208","71718"
"2003060253","196","789.87","0","0","14","EXTREMADURA","6","BADAJOZ","TENTUDIA","PUEBLA DEL MAESTRE","38.102315","-6.119786","2003-08-04","465","570","1","4","PROVOCADOS POR PIRÓMANOS","56","5","1","0","569632"
"2003100605","196","789.87","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","ABADÍA","41.672792","-6.069245","2003-09-10","725","2045","1","4","SIN DATOS","106","13","2","0","0"
"2006151210","196","789.87","0","0","3","GALICIA","15","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","LARACHA, A","43.204986","-8.512192","2006-07-23","1500","1610","1","4","OTRAS MOTIVACIONES","106","16","5","0","833831"
"2006151927","196","789.87","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","LOUSAME","42.741862","-8.895087","2006-08-10","2020","2295","1","4","OTRAS MOTIVACIONES","51","6","5","0","2006057"
"2006321056","196","789.87","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","COLES","42.414417","-7.819548","2006-08-08","3295","8560","1","4","SIN DATOS","112","7","8","0","405413"
"2005080355","195.25","788.35","0","2","2","CATALUÑA","8","BARCELONA","VALLS OCCIDENTAL","CASTELLBISBAL","41.478507","1.973086","2005-07-05","420","1200","1","4","SIN DATOS","557","99","22","0","0"
"2003320124","195","787.85","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","VILAMARTÍN DE VALDEORRAS","42.467646","-7.085108","2003-03-16","1200","1420","0","5","CAUSA DESCONOCIDA","49","6","2","0","4044"
"2005323604","195","787.85","0","0","3","GALICIA","32","OURENSE","A LIMIA","BALTAR","42.482742","-8.028521","2005-09-03","620","1865","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","83","4","7","0","0"
"2009100372","195","787.85","0","0","14","EXTREMADURA","10","CACERES","MONFRAGUE","MALPARTIDA DE PLASENCIA","40.005905","-6.016932","2009-07-26","1291","3076","1","4","SIN DATOS","148","5","6","0","0"
"2012390357","194.89","787.63","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","VILLACARRIEDO","43.224126","-3.831863","2012-03-26","75","1320","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","11","0","0","0","30498"
"2011322298","194.84","787.52","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","VILAMARÍN","42.452555","-7.875879","2011-10-14","4018","5548","1","4","DISENSIONES EN CUANTO A LA TITULARIDAD DE LOS MONTES PÚBLICOS O PRIVADOS","45","3","1","0","1403090"
"2003100488","194.5","786.84","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","ROBLEDILLO DE LA VERA","40.077586","-5.564328","2003-08-14","1750","3595","1","4","SIN DATOS","60","7","1","0","22582"
"2006170164","194.03","785.89","0","0","2","CATALUÑA","17","GIRONA","ALT EMPORDA","TERRADES","42.303682","2.839498","2006-08-04","5503","6052","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","512","105","15","0","0"
"2002390086","194","785.83","0","1","6","CANTABRIA","39","CANTABRIA","COMARCA 4","TOJOS, LOS","43.143144","-4.217251","2002-01-26","990","1890","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","20","1","0","553","47155"
"2005390145","194","785.83","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 8","VEGA DE PAS","43.151207","-3.764632","2005-03-16","10620","10680","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","23","2","0","496","27721"
"2006460128","194","785.83","0","1","9","C. VALENCIANA","46","VALENCIA","EL CAMP DE TURIA","VILAMARXANT","39.594457","-0.673146","2006-07-20","1645","6089","1","4","OTRAS MOTIVACIONES","436","26","33","0","395066"
"2012120088","193.6","785.01","0","0","9","C. VALENCIANA","12","CASTELLON","LA PLANA ALTA","TORREBLANCA","40.189864","0.191002","2012-11-28","1988","2698","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","69","14","1","0","0"
"2012170120","193.3","784.41","0","0","2","CATALUÑA","17","GIRONA","EL GIRONES","MADREMANYA","42.003861","2.951698","2012-08-24","1915","6959","0","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","192","45","10","0","0"
"2004210112","193.14","784.08","0","0","4","ANDALUCIA","21","HUELVA","CUENCA MINERA","CAMPILLO, EL","37.725613","-6.688815","2004-07-22","853","1573","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","227","20","16","0","126076"
"2002200037","193","783.8","0","0","1","EUSKADI","20","GUIPUZCOA","DONOSTIALDEA","DONOSTIA-SAN SEBASTIÁN","43.296058","-1.9876","2002-02-01","600","660","0","2","HOGUERAS","59","6","1","0","100728"
"2006321436","193","783.8","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","BARCO DE VALDEORRAS, O","42.38543","-6.9789","2006-09-05","1324","2704","1","4","SIN DATOS","39","8","12","0","40626"
"2012160441","192.42","782.62","0","0","11","CASTILLA-MANCHA","16","CUENCA","SERRANIA BAJA","REILLO","39.85959","-1.915441","2012-08-09","1837","6377","0","1","RAYO","409","32","22","0","0"
"2005070009","192","781.76","0","0","15","ILLES BALEARS","7","ILLES BALEARS","MALLORCA","MURO","39.778846","3.0827","2005-02-13","598","643","1","4","SIN DATOS","45","6","1","7782","0"
"2001010031","191.65","781.05","0","0","1","EUSKADI","1","ALAVA","RIBERAS","VALDEGOVIA","42.830563","-3.036705","2001-08-01","1275","1590","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","128","17","2","88612","407589"
"2011240584","191.4","780.54","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","VILLAFRANCA DEL BIERZO","42.738739","-6.807401","2011-10-17","4103","5982","1","4","SIN DATOS","35","3","1","0","0"
"2011321915","191.31","780.36","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","GUDIÑA, A","42.083688","-7.090632","2011-10-03","1695","4570","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","170","13","22","0","163090"
"2008050013","190.75","779.22","0","0","17","CASTILLA Y LEON","5","AVILA","EL BARCO DE AVILA","NAVALPERAL DE TORMES","40.326472","-5.276251","2008-02-08","470","1050","1","4","SIN DATOS","89","2","3","0","0"
"2010390122","190.11","777.91","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","SELAYA","43.204153","-3.764838","2010-03-01","3030","3300","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","28","0","1","1156","38203"
"2012390380","190","777.68","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 3","POLACIONES","43.094151","-4.413687","2012-03-27","1290","1470","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","26","5","3","132","54301"
"2012240045","190","777.68","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","TRUCHAS","42.311893","-6.465642","2012-02-10","1077","1077","1","4","SIN DATOS","10","1","0","0","0"
"2012330529","190","777.68","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.144594","-6.673173","2012-03-14","2903","2916","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","14","0","0","0","0"
"2001130050","190","777.68","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","MANCHA","DAIMIEL","39.068994","-3.610071","2001-07-10","499","529","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","38","5","1","0","0"
"2001370109","190","777.68","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","VILLAR DE PERALONSO","41.036998","-6.210112","2001-08-14","450","790","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","192","14","4","0","84006"
